borrowId	studentId	bookId	takenDate	broughtDate
2976	186	63	26/04/16 09:45	06/05/16 08:51
2977	487	17	26/04/16 11:36	14/05/16 08:01
2978	479	82	26/04/16 11:56	02/05/16 08:00
2979	55	166	26/04/16 12:34	30/04/16 15:23
2980	456	138	26/04/16 12:45	16/05/16 12:44
2981	252	127	26/04/16 13:23	27/04/16 10:25
2982	382	44	26/04/16 14:33	30/04/16 12:45
2983	121	160	26/04/16 15:44	03/05/16 19:26
2984	60	166	26/04/16 16:20	30/04/16 08:50
2985	442	81	26/04/16 16:28	30/04/16 11:47
2986	354	3	26/04/16 16:55	02/05/16 10:01
2987	16	166	26/04/16 19:02	02/05/16 12:33
2988	493	106	26/04/16 19:09	03/05/16 12:36
2989	494	34	26/04/16 19:27	10/05/16 13:45
2990	353	135	27/04/16 08:47	07/05/16 13:29
2991	63	61	27/04/16 09:54	27/04/16 11:46
2992	277	160	27/04/16 10:29	28/04/16 11:37
2993	74	127	27/04/16 11:57	06/05/16 19:32
2994	477	40	27/04/16 12:38	09/05/16 18:43
2995	20	158	27/04/16 13:17	16/05/16 14:08
2996	47	84	27/04/16 14:13	29/04/16 17:45
2997	409	98	27/04/16 15:51	30/04/16 09:30
2998	32	48	27/04/16 16:37	11/05/16 12:41
2999	198	5	27/04/16 17:17	16/05/16 17:12
3000	147	39	27/04/16 17:35	08/05/16 07:59
3001	398	107	27/04/16 18:25	07/05/16 12:18
3002	126	97	27/04/16 19:06	11/05/16 19:49
3003	296	137	27/04/16 19:21	06/05/16 18:30
3004	289	88	27/04/16 19:27	09/05/16 14:52
3005	348	130	27/04/16 19:42	11/05/16 09:08
3006	416	135	28/04/16 08:18	06/05/16 19:26
3007	125	26	28/04/16 08:28	16/05/16 16:40
3008	109	8	28/04/16 09:16	11/05/16 15:29
3009	114	23	28/04/16 09:19	13/05/16 19:13
3010	228	16	28/04/16 09:30	09/05/16 11:47
3011	487	54	28/04/16 09:51	30/04/16 09:17
3012	354	9	28/04/16 12:04	18/05/16 08:19
3013	395	22	28/04/16 12:13	28/04/16 12:39
3014	51	146	28/04/16 13:21	04/05/16 09:00
3015	264	156	28/04/16 14:30	30/04/16 09:15
3016	69	60	28/04/16 14:48	11/05/16 10:57
3017	324	42	28/04/16 16:13	29/04/16 12:49
3018	49	123	28/04/16 16:28	16/05/16 18:35
3019	101	1	28/04/16 18:20	09/05/16 16:51
3020	194	67	28/04/16 18:23	03/05/16 14:32
3021	456	79	28/04/16 18:56	30/04/16 18:43
3022	363	46	28/04/16 18:57	09/05/16 14:50
3023	322	65	28/04/16 20:52	02/05/16 03:40
3024	332	107	29/04/16 08:00	18/05/16 12:04
3025	273	26	29/04/16 08:07	18/05/16 12:55
3026	472	62	29/04/16 08:16	30/04/16 10:10
3027	84	106	29/04/16 08:19	04/05/16 15:40
3028	273	101	29/04/16 08:35	05/05/16 13:18
3029	90	134	29/04/16 09:45	10/05/16 11:17
3030	96	68	29/04/16 10:07	30/04/16 16:01
3031	62	115	29/04/16 10:47	11/05/16 17:12
3032	109	31	29/04/16 10:56	12/05/16 11:55
3033	466	143	29/04/16 11:39	13/05/16 16:45
3034	42	2	29/04/16 13:59	16/05/16 09:06
3035	165	74	29/04/16 14:04	10/05/16 17:05
3036	446	156	29/04/16 15:12	03/05/16 09:17
3037	57	145	29/04/16 16:26	12/05/16 18:43
3038	75	117	29/04/16 17:10	11/05/16 10:09
3039	51	150	29/04/16 17:13	18/05/16 13:56
3040	366	90	29/04/16 18:57	11/05/16 16:11
3041	317	26	29/04/16 19:46	06/05/16 14:20
3042	116	156	30/04/16 08:19	18/05/16 09:41
3043	422	48	30/04/16 08:24	13/05/16 13:33
3044	12	159	30/04/16 08:28	14/05/16 11:19
3045	350	5	30/04/16 08:44	14/05/16 19:10
3046	110	55	30/04/16 10:20	07/05/16 14:27
3047	386	64	30/04/16 11:14	07/05/16 08:47
3048	267	150	30/04/16 11:28	14/05/16 08:56
3049	32	53	30/04/16 11:50	13/05/16 10:02
3050	435	145	30/04/16 13:10	07/05/16 13:41
3051	448	37	30/04/16 13:12	05/05/16 10:13
3052	231	144	30/04/16 13:46	16/05/16 19:12
3053	138	102	30/04/16 14:06	16/05/16 18:01
3054	484	107	30/04/16 15:13	14/05/16 17:00
3055	474	120	30/04/16 15:21	09/05/16 09:47
3056	34	19	30/04/16 16:17	04/05/16 15:57
3057	171	80	30/04/16 16:40	17/05/16 13:41
3058	226	140	30/04/16 17:56	10/05/16 15:08
3059	305	64	30/04/16 18:03	19/05/16 19:19
3060	201	46	30/04/16 19:27	07/05/16 17:24
3061	104	154	02/05/16 08:35	10/05/16 13:42
3062	371	155	02/05/16 09:58	18/05/16 11:06
3063	379	62	02/05/16 10:42	04/05/16 11:40
3064	177	137	02/05/16 11:03	19/05/16 18:52
3065	409	48	02/05/16 11:31	18/05/16 14:07
3066	297	138	02/05/16 12:55	03/05/16 08:56
3067	39	153	02/05/16 13:50	14/05/16 12:32
3068	163	19	02/05/16 14:02	05/05/16 10:54
3069	56	54	02/05/16 14:19	16/05/16 13:53
3070	450	128	02/05/16 14:22	05/05/16 13:13
3071	465	131	02/05/16 15:11	19/05/16 08:49
3072	168	115	02/05/16 15:39	19/05/16 18:49
3073	425	105	02/05/16 15:56	04/05/16 08:04
3074	31	41	02/05/16 16:31	02/05/16 17:54
3075	192	70	02/05/16 16:53	10/05/16 15:06
3076	382	107	02/05/16 16:56	17/05/16 19:06
3077	83	118	02/05/16 18:45	14/05/16 18:40
3078	446	50	03/05/16 06:47	13/05/16 03:50
3079	139	108	03/05/16 08:56	21/05/16 08:35
3080	172	66	03/05/16 09:13	10/05/16 18:31
3081	78	5	03/05/16 09:24	21/05/16 10:03
3082	164	133	03/05/16 10:05	18/05/16 15:48
3083	497	19	03/05/16 10:15	19/05/16 18:41
3084	401	110	03/05/16 11:40	20/05/16 11:54
3085	449	32	03/05/16 11:41	12/05/16 19:02
3086	14	155	03/05/16 12:55	21/05/16 10:39
3087	241	146	03/05/16 13:05	18/05/16 13:30
3088	469	65	03/05/16 16:29	23/05/16 08:04
3089	407	36	03/05/16 17:10	21/05/16 18:26
3091	49	55	03/05/16 19:03	12/05/16 16:29
3092	324	36	03/05/16 19:45	12/05/16 11:29
3093	475	160	03/05/16 19:52	20/05/16 15:48
3094	403	12	04/05/16 08:02	19/05/16 08:07
3095	422	10	04/05/16 08:06	13/05/16 10:56
3096	345	82	04/05/16 08:24	19/05/16 16:08
3097	478	59	04/05/16 09:36	19/05/16 09:26
3098	19	80	04/05/16 09:51	23/05/16 10:08
3099	116	167	04/05/16 09:59	10/05/16 18:56
3100	503	8	04/05/16 11:20	20/05/16 10:35
3101	380	141	04/05/16 11:47	07/05/16 12:49
3102	453	51	04/05/16 13:27	14/05/16 18:01
3103	193	139	04/05/16 15:37	20/05/16 11:14
3104	295	118	04/05/16 16:25	14/05/16 13:19
3105	396	56	04/05/16 16:46	19/05/16 14:10
3106	299	96	04/05/16 17:51	21/05/16 18:51
3107	202	23	04/05/16 18:26	06/05/16 15:51
3108	498	153	04/05/16 18:48	19/05/16 16:43
3109	167	16	04/05/16 19:51	06/05/16 16:49
3110	360	109	05/05/16 10:18	09/05/16 17:43
3111	210	128	05/05/16 12:18	17/05/16 08:29
3112	17	84	05/05/16 12:43	19/05/16 13:28
3113	354	77	05/05/16 12:55	10/05/16 13:18
3114	98	71	05/05/16 12:59	10/05/16 15:18
3115	362	125	05/05/16 13:04	18/05/16 18:58
3116	455	81	05/05/16 13:38	19/05/16 18:40
3117	212	44	05/05/16 15:05	17/05/16 10:47
3118	470	88	05/05/16 15:26	18/05/16 17:16
3119	68	95	05/05/16 15:45	23/05/16 10:50
3120	434	154	05/05/16 16:28	18/05/16 14:07
3121	297	144	05/05/16 17:09	13/05/16 11:31
3122	270	18	06/05/16 09:40	06/05/16 13:50
3123	138	145	06/05/16 09:44	10/05/16 18:18
3124	351	87	06/05/16 11:52	16/05/16 13:47
3125	182	70	06/05/16 14:59	17/05/16 12:56
3126	80	129	06/05/16 15:14	07/05/16 10:14
3127	443	37	06/05/16 15:54	23/05/16 18:12
3128	397	158	06/05/16 16:41	19/05/16 13:04
3129	494	76	06/05/16 17:13	07/05/16 13:47
3130	219	161	06/05/16 17:20	26/05/16 16:13
3131	497	120	06/05/16 17:21	16/05/16 13:36
3132	204	55	06/05/16 18:16	24/05/16 12:42
3133	444	148	06/05/16 18:42	18/05/16 10:30
3134	226	88	06/05/16 18:53	24/05/16 15:52
3135	260	122	06/05/16 21:59	21/05/16 00:35
3136	240	63	07/05/16 08:40	09/05/16 19:54
3137	350	63	07/05/16 09:22	21/05/16 15:22
3138	219	73	07/05/16 09:54	13/05/16 08:43
3139	16	59	07/05/16 10:20	18/05/16 13:24
3140	58	58	07/05/16 11:37	21/05/16 19:57
3141	156	131	07/05/16 12:57	16/05/16 17:11
3142	423	124	07/05/16 13:27	19/05/16 15:18
3143	139	100	07/05/16 13:30	21/05/16 18:54
3144	257	142	07/05/16 13:38	18/05/16 18:50
3145	316	25	07/05/16 13:55	27/05/16 08:04
3146	75	159	07/05/16 15:24	16/05/16 08:40
3148	284	95	07/05/16 17:51	24/05/16 16:23
3149	279	47	07/05/16 17:56	21/05/16 16:03
3150	252	29	07/05/16 18:06	18/05/16 08:38
3151	180	127	07/05/16 18:08	17/05/16 19:01
3152	351	103	07/05/16 19:03	23/05/16 16:40
3153	189	36	07/05/16 19:21	21/05/16 15:50
3154	452	66	09/05/16 09:29	10/05/16 14:52
3155	397	91	09/05/16 09:40	21/05/16 10:08
3156	113	162	09/05/16 10:48	10/05/16 18:26
3157	135	152	09/05/16 11:23	16/05/16 16:28
3158	112	82	09/05/16 11:36	27/05/16 11:08
3159	42	110	09/05/16 11:41	09/05/16 19:17
3160	148	160	09/05/16 11:44	09/05/16 14:49
3161	43	90	09/05/16 11:47	11/05/16 15:24
3162	188	92	09/05/16 13:07	14/05/16 17:59
3163	244	146	09/05/16 13:14	26/05/16 16:20
3164	79	99	09/05/16 13:54	26/05/16 18:49
3165	226	164	09/05/16 15:30	13/05/16 10:53
3166	244	96	09/05/16 18:00	10/05/16 18:30
3167	104	1	09/05/16 18:16	23/05/16 12:46
3168	225	153	09/05/16 18:56	28/05/16 15:48
3169	84	78	09/05/16 19:23	23/05/16 16:06
3170	36	141	10/05/16 09:08	17/05/16 11:03
3171	127	156	10/05/16 09:09	20/05/16 14:31
3172	106	129	10/05/16 09:43	14/05/16 17:26
3173	199	158	10/05/16 09:54	25/05/16 05:21
3174	288	47	10/05/16 11:24	12/05/16 21:27
3175	432	123	10/05/16 11:43	24/05/16 08:32
3176	415	65	10/05/16 11:44	23/05/16 10:05
3177	214	34	10/05/16 12:15	20/05/16 13:19
3178	434	106	10/05/16 12:19	12/05/16 12:49
3179	98	62	10/05/16 12:27	18/05/16 13:04
3180	164	72	10/05/16 12:27	13/05/16 14:13
3181	366	50	10/05/16 12:31	10/05/16 19:12
3182	163	9	10/05/16 12:49	13/05/16 09:38
3183	386	119	10/05/16 13:13	14/05/16 15:13
3184	24	70	10/05/16 14:08	21/05/16 19:50
3185	34	145	10/05/16 14:58	25/05/16 09:23
3186	442	72	10/05/16 15:20	12/05/16 13:00
3187	91	141	10/05/16 15:55	24/05/16 14:10
3188	423	83	10/05/16 16:08	26/05/16 17:15
3189	157	18	10/05/16 17:37	26/05/16 10:11
3190	461	139	10/05/16 17:49	24/05/16 12:13
3192	154	85	10/05/16 18:20	11/05/16 19:42
3193	411	11	10/05/16 18:29	11/05/16 09:10
3194	486	41	10/05/16 19:30	19/05/16 11:04
3195	173	60	11/05/16 08:47	27/05/16 13:09
3196	24	88	11/05/16 09:21	11/05/16 10:18
3197	28	134	11/05/16 12:28	18/05/16 18:19
3198	463	5	11/05/16 13:16	31/05/16 08:03
3199	347	5	11/05/16 13:32	26/05/16 17:34
3200	395	43	11/05/16 14:10	31/05/16 10:28
3201	300	113	11/05/16 14:11	28/05/16 18:37
3202	419	61	11/05/16 14:41	28/05/16 13:18
3203	301	78	11/05/16 14:43	16/05/16 11:24
3204	60	34	11/05/16 15:07	26/05/16 17:53
3205	278	49	11/05/16 15:11	28/05/16 09:38
3206	404	90	11/05/16 15:41	19/05/16 14:03
3207	34	83	11/05/16 16:03	20/05/16 18:35
3208	404	60	11/05/16 16:27	26/05/16 10:35
3209	312	135	12/05/16 08:01	27/05/16 15:57
3210	322	104	12/05/16 08:15	20/05/16 19:09
3211	423	10	12/05/16 08:41	30/05/16 18:12
3212	485	116	12/05/16 09:02	31/05/16 08:18
3213	360	11	12/05/16 11:03	24/05/16 15:33
3214	418	165	12/05/16 12:35	24/05/16 17:08
3215	362	162	12/05/16 13:24	30/05/16 16:46
3216	403	5	12/05/16 16:37	25/05/16 16:01
3217	478	60	12/05/16 16:46	20/05/16 15:59
3218	37	65	12/05/16 16:54	20/05/16 13:17
3219	374	130	12/05/16 18:55	27/05/16 08:30
3220	131	15	12/05/16 19:01	31/05/16 17:33
3221	76	162	12/05/16 19:16	28/05/16 17:52
3222	382	160	12/05/16 19:22	18/05/16 11:58
3223	16	63	12/05/16 19:31	20/05/16 16:03
3224	333	52	12/05/16 19:44	18/05/16 13:56
3225	431	22	12/05/16 19:54	18/05/16 14:54
3226	443	51	13/05/16 08:19	25/05/16 13:24
3227	61	127	13/05/16 08:29	23/05/16 08:54
3228	338	95	13/05/16 09:43	24/05/16 18:39
3229	80	104	13/05/16 09:50	19/05/16 14:45
3230	138	131	13/05/16 11:39	23/05/16 12:15
3231	481	30	13/05/16 11:41	24/05/16 15:57
3232	79	81	13/05/16 11:55	18/05/16 14:35
3233	59	76	13/05/16 12:38	19/05/16 18:50
3234	443	24	13/05/16 13:07	21/05/16 08:35
3235	358	110	13/05/16 13:51	23/05/16 16:12
3236	7	8	13/05/16 15:05	23/05/16 14:22
3237	225	111	13/05/16 15:18	28/05/16 19:05
3238	153	156	13/05/16 17:10	26/05/16 19:40
3239	490	96	13/05/16 19:26	17/05/16 09:18
3240	129	72	13/05/16 19:55	31/05/16 22:03
3241	104	41	14/05/16 08:08	14/05/16 11:17
3242	386	28	14/05/16 09:25	21/05/16 19:01
3243	136	121	14/05/16 12:20	25/05/16 09:11
3244	471	8	14/05/16 12:21	30/05/16 13:12
3245	223	45	14/05/16 12:30	14/05/16 15:03
3246	259	130	14/05/16 13:41	14/05/16 18:58
3247	376	100	14/05/16 14:14	28/05/16 17:19
3248	314	126	14/05/16 14:33	01/06/16 18:27
3249	378	43	14/05/16 16:05	18/05/16 16:23
3250	64	100	14/05/16 16:16	03/06/16 11:41
3251	432	72	14/05/16 16:19	18/05/16 18:12
3252	131	68	14/05/16 16:37	30/05/16 12:55
3253	312	138	14/05/16 17:49	27/05/16 18:36
3254	240	50	14/05/16 17:51	17/05/16 13:17
3255	317	88	15/05/16 17:46	23/05/16 12:31
3256	100	142	16/05/16 08:32	20/05/16 10:24
3257	215	6	16/05/16 08:33	24/05/16 11:11
3258	102	60	16/05/16 11:17	02/06/16 14:18
3259	271	132	16/05/16 11:47	20/05/16 09:06
3260	120	45	16/05/16 12:27	28/05/16 18:38
3261	137	117	16/05/16 12:41	21/05/16 10:40
3262	136	9	16/05/16 13:03	03/06/16 14:42
3263	459	121	16/05/16 18:09	28/05/16 11:25
3264	33	46	16/05/16 18:31	30/05/16 14:29
3265	409	133	16/05/16 18:39	25/05/16 15:42
3266	289	115	17/05/16 09:45	18/05/16 05:01
3267	17	45	17/05/16 12:27	04/06/16 19:25
3268	230	64	17/05/16 12:31	06/06/16 09:23
3269	81	79	17/05/16 12:56	19/05/16 17:37
3270	161	99	17/05/16 13:07	01/06/16 18:27
3271	325	167	17/05/16 13:16	23/05/16 14:53
3272	305	134	17/05/16 16:22	26/05/16 19:45
3273	186	8	17/05/16 16:39	28/05/16 13:09
3274	9	51	17/05/16 16:42	06/06/16 12:09
3275	403	71	17/05/16 18:54	02/06/16 11:36
3276	99	63	17/05/16 21:56	21/05/16 13:17
3277	114	33	18/05/16 08:14	04/06/16 11:45
3278	415	19	18/05/16 08:38	01/06/16 18:50
3279	480	133	18/05/16 09:43	28/05/16 12:45
3280	270	148	18/05/16 10:05	25/05/16 19:58
3281	497	143	18/05/16 11:45	18/05/16 15:18
3282	55	158	18/05/16 12:28	06/06/16 10:20
3283	404	135	18/05/16 13:24	25/05/16 13:36
3284	429	91	18/05/16 13:37	06/06/16 16:19
3285	203	120	18/05/16 14:36	02/06/16 16:12
3286	39	142	18/05/16 15:43	02/06/16 12:21
3287	469	118	18/05/16 15:45	28/05/16 08:30
3288	343	13	18/05/16 16:11	02/06/16 10:53
3289	346	162	18/05/16 17:59	23/05/16 15:13
3290	389	29	18/05/16 19:26	06/06/16 12:35
3291	185	106	18/05/16 19:46	19/05/16 10:38
3292	154	166	19/05/16 08:22	28/05/16 16:32
3293	250	152	19/05/16 08:27	24/05/16 08:20
3294	408	30	19/05/16 08:28	25/05/16 10:19
3295	345	134	19/05/16 08:59	26/05/16 13:00
3296	332	142	19/05/16 09:12	20/05/16 14:35
3297	295	117	19/05/16 09:15	21/05/16 17:00
3298	364	2	19/05/16 09:17	30/05/16 15:17
3299	186	20	19/05/16 10:15	06/06/16 18:35
3300	226	136	19/05/16 10:37	20/05/16 11:06
3301	401	85	19/05/16 11:53	31/05/16 13:06
3302	21	68	19/05/16 12:40	03/06/16 16:53
3303	117	138	19/05/16 14:03	20/05/16 10:07
3304	161	80	19/05/16 17:12	07/06/16 08:08
3305	235	110	19/05/16 18:08	30/05/16 17:53
3306	375	21	19/05/16 18:24	21/05/16 18:52
3307	261	106	19/05/16 18:27	01/06/16 17:05
3308	292	59	20/05/16 10:50	08/06/16 13:05
3309	413	76	20/05/16 12:36	31/05/16 13:30
3310	293	4	20/05/16 14:14	28/05/16 15:03
3311	305	56	20/05/16 14:31	23/05/16 19:44
3312	425	81	20/05/16 14:52	03/06/16 11:06
3313	269	32	20/05/16 15:38	26/05/16 13:34
3314	282	29	20/05/16 16:07	06/06/16 13:43
3315	187	58	20/05/16 16:23	20/05/16 17:23
3316	345	113	20/05/16 17:15	06/06/16 17:11
3317	161	82	20/05/16 17:20	25/05/16 16:41
3318	216	88	20/05/16 17:29	27/05/16 18:08
3319	489	15	20/05/16 18:13	04/06/16 19:57
3320	364	159	20/05/16 19:11	24/05/16 10:54
3321	195	35	20/05/16 19:36	09/06/16 12:11
3322	106	119	21/05/16 09:48	08/06/16 03:01
3323	291	77	21/05/16 10:26	08/06/16 16:56
3324	265	163	21/05/16 11:38	03/06/16 15:05
3325	131	33	21/05/16 12:01	24/05/16 17:53
3326	501	122	21/05/16 12:35	02/06/16 08:05
3327	354	141	21/05/16 13:20	06/06/16 18:54
3328	307	93	21/05/16 13:30	27/05/16 13:31
3329	371	52	21/05/16 14:19	30/05/16 08:21
3330	169	43	21/05/16 15:11	24/05/16 19:27
3331	297	21	21/05/16 15:32	02/06/16 19:59
3332	99	124	21/05/16 15:54	10/06/16 09:12
3333	46	158	21/05/16 16:26	30/05/16 08:02
3334	441	32	21/05/16 16:26	07/06/16 19:25
3335	290	121	21/05/16 18:15	25/05/16 08:50
3336	264	147	21/05/16 18:43	26/05/16 10:53
3338	415	143	23/05/16 10:50	27/05/16 14:55
3339	414	69	23/05/16 11:15	27/05/16 16:32
3340	441	123	23/05/16 12:12	10/06/16 16:51
3341	56	81	23/05/16 13:28	25/05/16 17:24
3342	311	9	23/05/16 13:35	30/05/16 09:10
3343	499	116	23/05/16 15:03	27/05/16 08:14
3344	309	146	23/05/16 15:30	26/05/16 13:17
3345	194	10	23/05/16 15:50	09/06/16 18:28
3346	309	148	23/05/16 16:23	09/06/16 14:35
3347	64	60	23/05/16 16:33	06/06/16 15:40
3348	49	137	23/05/16 17:06	25/05/16 10:00
3349	55	101	23/05/16 17:07	30/05/16 15:33
3350	146	151	23/05/16 17:18	04/06/16 19:57
3351	45	85	23/05/16 17:38	02/06/16 08:36
3352	428	35	23/05/16 19:03	08/06/16 15:57
3353	352	93	23/05/16 19:03	28/05/16 12:32
3354	348	81	24/05/16 08:47	08/06/16 10:24
3355	111	156	24/05/16 09:00	01/06/16 12:20
3356	476	165	24/05/16 09:27	01/06/16 19:13
3357	500	166	24/05/16 09:39	08/06/16 18:38
3358	478	53	24/05/16 10:00	08/06/16 13:35
3359	75	161	24/05/16 10:16	08/06/16 18:18
3360	88	29	24/05/16 10:49	10/06/16 18:26
3361	421	53	24/05/16 10:59	07/06/16 11:12
3362	386	59	24/05/16 11:01	08/06/16 15:00
3363	336	50	24/05/16 11:31	07/06/16 09:37
3364	76	126	24/05/16 13:11	30/05/16 19:30
3365	20	77	24/05/16 13:30	10/06/16 14:14
3366	141	138	24/05/16 13:53	04/06/16 14:28
3367	477	15	24/05/16 14:53	07/06/16 16:58
3368	390	94	24/05/16 15:21	30/05/16 19:18
3369	77	51	24/05/16 15:29	09/06/16 09:30
3370	41	159	24/05/16 16:03	28/05/16 10:25
3372	368	132	24/05/16 19:09	08/06/16 13:40
3373	345	62	24/05/16 19:25	06/06/16 13:01
3374	126	20	24/05/16 23:05	27/05/16 22:32
3375	486	78	25/05/16 10:27	13/06/16 18:34
3376	414	99	25/05/16 10:53	01/06/16 12:14
3377	384	165	25/05/16 11:47	07/06/16 16:57
3378	178	93	25/05/16 12:05	09/06/16 14:11
3379	262	86	25/05/16 12:36	01/06/16 17:25
3380	93	121	25/05/16 12:46	07/06/16 14:42
3381	440	74	25/05/16 12:46	01/06/16 17:19
3382	72	143	25/05/16 13:17	08/06/16 17:45
3383	443	8	25/05/16 13:28	10/06/16 15:13
3384	94	116	25/05/16 13:30	28/05/16 09:25
3385	232	41	25/05/16 16:10	03/06/16 19:20
3386	322	163	25/05/16 16:55	28/05/16 09:02
3387	366	40	25/05/16 17:30	04/06/16 09:47
3388	483	3	25/05/16 17:33	04/06/16 19:22
3389	415	31	25/05/16 17:54	27/05/16 11:05
3390	294	43	25/05/16 19:44	27/05/16 12:08
3391	303	160	25/05/16 22:20	05/06/16 19:58
3392	219	31	26/05/16 08:44	09/06/16 17:45
3393	455	115	26/05/16 09:29	11/06/16 10:49
3394	403	26	26/05/16 10:09	31/05/16 15:44
3395	335	118	26/05/16 10:59	03/06/16 17:31
3396	433	146	26/05/16 11:35	30/05/16 10:31
3397	229	12	26/05/16 13:15	14/06/16 12:45
3399	379	152	26/05/16 15:13	15/06/16 11:42
3400	242	132	26/05/16 15:22	31/05/16 13:47
3401	314	13	26/05/16 16:16	11/06/16 16:30
3402	208	127	26/05/16 16:25	04/06/16 13:59
3403	25	163	26/05/16 16:35	09/06/16 18:06
3404	69	123	26/05/16 16:44	09/06/16 09:58
3405	250	27	26/05/16 16:54	28/05/16 08:36
3406	204	99	26/05/16 17:10	31/05/16 19:31
3407	44	165	26/05/16 17:13	04/06/16 17:04
3408	221	84	26/05/16 17:22	13/06/16 18:30
3409	242	32	26/05/16 17:33	27/05/16 09:56
3410	483	82	26/05/16 18:05	08/06/16 14:09
3411	62	22	26/05/16 19:54	04/06/16 12:14
3412	106	98	27/05/16 08:56	15/06/16 10:39
3413	229	28	27/05/16 09:04	03/06/16 15:02
3414	444	94	27/05/16 10:16	06/06/16 13:15
3415	239	58	27/05/16 10:53	31/05/16 10:10
3416	120	98	27/05/16 11:00	30/05/16 10:16
3417	218	135	27/05/16 11:55	28/05/16 19:20
3418	228	109	27/05/16 12:26	11/06/16 17:15
3419	406	1	27/05/16 12:30	08/06/16 08:06
3420	347	33	27/05/16 12:38	28/05/16 13:45
3421	504	73	27/05/16 13:20	31/05/16 13:19
3422	41	141	27/05/16 13:40	01/06/16 18:53
3423	466	96	27/05/16 13:49	01/06/16 14:54
3424	10	30	27/05/16 14:37	14/06/16 18:04
3425	500	35	27/05/16 14:42	04/06/16 13:28
3426	293	159	27/05/16 14:44	31/05/16 12:45
3427	437	80	27/05/16 15:41	10/06/16 19:38
3428	403	115	27/05/16 16:01	31/05/16 11:34
3429	389	16	27/05/16 17:51	06/06/16 16:00
3430	443	54	27/05/16 18:33	30/05/16 09:52
3431	90	143	27/05/16 19:13	08/06/16 17:31
3432	323	159	27/05/16 19:48	16/06/16 12:46
3433	201	103	28/05/16 06:37	13/06/16 03:45
3434	29	47	28/05/16 10:15	15/06/16 15:00
3435	161	40	28/05/16 11:33	13/06/16 19:45
3436	389	158	28/05/16 12:08	07/06/16 16:54
3437	148	23	28/05/16 13:05	01/06/16 17:45
3438	199	13	28/05/16 13:19	31/05/16 16:03
3439	174	29	28/05/16 13:26	09/06/16 10:15
3440	232	90	28/05/16 15:09	28/05/16 18:32
3441	242	45	28/05/16 15:56	09/06/16 17:05
3442	214	135	28/05/16 16:04	04/06/16 10:53
3443	169	100	28/05/16 16:57	10/06/16 17:37
3444	287	24	28/05/16 17:18	10/06/16 16:26
3445	443	4	28/05/16 17:53	28/05/16 19:29
3446	280	149	28/05/16 18:32	02/06/16 12:51
3447	250	18	28/05/16 19:09	10/06/16 08:08
3448	190	47	29/05/16 13:22	14/06/16 05:26
3449	350	130	30/05/16 08:56	16/06/16 09:07
3450	153	154	30/05/16 11:14	02/06/16 13:55
3451	258	132	30/05/16 11:52	08/06/16 12:23
3452	465	66	30/05/16 12:11	06/06/16 16:58
3453	237	64	30/05/16 12:16	04/06/16 17:48
3454	98	102	30/05/16 12:53	14/06/16 19:49
3455	221	82	30/05/16 13:44	13/06/16 15:15
3456	3	63	30/05/16 14:15	09/06/16 09:04
3457	76	158	30/05/16 14:19	31/05/16 13:44
3458	503	159	30/05/16 15:04	02/06/16 12:40
3459	163	44	30/05/16 15:43	01/06/16 18:11
3460	241	41	30/05/16 16:01	18/06/16 09:07
3461	297	141	30/05/16 16:06	03/06/16 18:54
3462	103	125	30/05/16 17:36	01/06/16 18:09
3463	55	91	30/05/16 18:02	17/06/16 10:15
3464	61	158	30/05/16 19:04	04/06/16 15:20
3465	55	109	31/05/16 08:23	07/06/16 08:42
3466	121	28	31/05/16 08:37	31/05/16 17:32
3467	446	33	31/05/16 09:38	16/06/16 14:46
3468	482	59	31/05/16 10:20	06/06/16 13:27
3469	168	127	31/05/16 10:29	17/06/16 18:37
3470	128	109	31/05/16 11:16	01/06/16 10:11
3471	161	63	31/05/16 11:43	18/06/16 19:56
3472	277	155	31/05/16 12:00	09/06/16 09:51
3473	47	135	31/05/16 12:14	08/06/16 10:32
3474	36	114	31/05/16 13:20	14/06/16 13:55
3475	451	81	31/05/16 14:11	06/06/16 15:35
3476	382	102	31/05/16 14:59	16/06/16 13:26
3477	44	144	31/05/16 18:51	04/06/16 13:16
3478	114	150	31/05/16 19:27	14/06/16 17:38
3479	501	75	31/05/16 19:27	01/06/16 17:31
3480	58	55	31/05/16 19:48	14/06/16 11:18
3481	491	101	01/06/16 00:27	16/06/16 23:16
3482	492	102	01/06/16 08:18	03/06/16 19:14
3483	306	1	01/06/16 08:55	10/06/16 11:36
3484	34	129	01/06/16 09:09	18/06/16 19:32
3485	276	86	01/06/16 09:09	15/06/16 15:55
3486	464	52	01/06/16 09:53	07/06/16 13:45
3487	318	65	01/06/16 09:53	06/06/16 12:41
3488	121	74	01/06/16 10:33	15/06/16 19:14
3489	501	102	01/06/16 11:00	17/06/16 11:46
3490	246	83	01/06/16 11:34	04/06/16 15:31
3491	249	131	01/06/16 11:53	06/06/16 15:48
3492	35	83	01/06/16 13:25	11/06/16 14:50
3493	254	9	01/06/16 14:02	07/06/16 10:28
3494	303	102	01/06/16 14:18	07/06/16 16:08
3495	131	48	01/06/16 14:32	06/06/16 15:54
3496	445	159	01/06/16 14:44	07/06/16 11:52
3497	290	153	01/06/16 16:42	16/06/16 15:27
3498	499	164	01/06/16 17:38	15/06/16 17:21
